"","year","FSTATE","post74","dcpoverty","dcunemp","dcblack_per","dcp15t17","dcp18t24","dcp25t34","dcpolice_per1","dcprison_per1","robmin","robmax","mmdate","addondate","mmterm","addonterm","addonminfrac","addonmaxfrac","addontermpost","addonminpost","addonmaxpost","rmurder","rrapetot","rrobtot","rrobgun","raslttot","rasltgun","rburgtot","rlarceny","ralloffense","amurder","arapetot","arobtot","arobgun","aaslttot","aasltgun","aburgtot","alarceny","aalloffense","jmurder","jrapetot","jrobtot","jrobgun","jaslttot","jasltgun","jburgtot","jlarceny","jalloffense","lnrmurder","pcrmurder","lnpcrmurder","lnrrapetot","pcrrapetot","lnpcrrapetot","lnrrobtot","pcrrobtot","lnpcrrobtot","lnrrobgun","pcrrobgun","lnpcrrobgun","lnraslttot","pcraslttot","lnpcraslttot","lnrasltgun","pcrasltgun","lnpcrasltgun","lnrburgtot","pcrburgtot","lnpcrburgtot","lnrlarceny","pcrlarceny","lnpcrlarceny","lnralloffense","pcralloffense","lnpcralloffense","lnamurder","pcamurder","lnpcamurder","lnarapetot","pcarapetot","lnpcarapetot","lnarobtot","pcarobtot","lnpcarobtot","lnarobgun","pcarobgun","lnpcarobgun","lnaaslttot","pcaaslttot","lnpcaaslttot","lnaasltgun","pcaasltgun","lnpcaasltgun","lnaburgtot","pcaburgtot","lnpcaburgtot","lnalarceny","pcalarceny","lnpcalarceny","lnaalloffense","pcaalloffense","lnpcaalloffense","lnjmurder","pcjmurder","lnpcjmurder","lnjrapetot","pcjrapetot","lnpcjrapetot","lnjrobtot","pcjrobtot","lnpcjrobtot","lnjrobgun","pcjrobgun","lnpcjrobgun","lnjaslttot","pcjaslttot","lnpcjaslttot","lnjasltgun","pcjasltgun","lnpcjasltgun","lnjburgtot","pcjburgtot","lnpcjburgtot","lnjlarceny","pcjlarceny","lnpcjlarceny","lnjalloffense","pcjalloffense","lnpcjalloffense","rrobfrac","lnrrobfrac","addonyr","mmyr","relyr","mmrelyr","yaddon","ymm","everaddon","evermm","addonpre70","mmpre70","timey","timeysq"
"11",1975,1,1,16.3999996185303,7.69999980926514,25.8114795684814,6.24909496307373,12.9329090118408,13.7480087280273,145.266906738281,117.398811340332,10,20,138,NA,10,NA,NA,NA,NA,NA,NA,522,701,4216,2645,14063,2266,38099,55453,122248,398,410,1579,1043,9946,1467,7703,12520,34982,10,34,83,42,517,74,1239,2276,4394,6.25766754150391,14.2315063476562,2.6554582118988,6.55250787734985,19.1116600036621,2.95029854774475,8.34664249420166,114.942588806152,4.74443292617798,7.88042640686035,72.1117553710938,4.27821683883667,9.55130290985107,383.405517578125,5.94909334182739,7.72577142715454,61.7789154052734,4.12356233596802,10.5479431152344,1038.70910644531,6.94573402404785,10.9232912063599,1511.83862304688,7.32108163833618,11.7138071060181,3332.89892578125,8.11159801483154,5.98645210266113,10.8508424758911,2.38424277305603,6.01615715026855,11.1780033111572,2.41394782066345,7.36454725265503,43.0489463806152,3.76233768463135,6.94985628128052,28.4357509613037,3.34764719009399,9.20492553710938,271.162017822266,5.60271644592285,7.29097461700439,39.9954414367676,3.68876552581787,8.94936561584473,210.010147094727,5.34715604782104,9.43508243560791,341.338043212891,5.83287334442139,10.462589263916,953.729064941406,6.86037969589233,2.30258512496948,0.272634238004684,-1.29962420463562,3.52636051177979,0.926956355571747,-0.0758487954735756,4.4188404083252,2.262864112854,0.816631317138672,3.7376697063446,1.14506375789642,0.135460317134857,6.24804306030273,14.0951900482178,2.64583349227905,4.30406522750854,2.01749324798584,0.701855778694153,7.12205982208252,33.7793807983398,3.51985049247742,7.73017501831055,62.0515518188477,4.12796545028687,8.38799571990967,119.795478820801,4.78578615188599,0.627371907234192,-0.466215759515762,NA,1981,NA,-6,0,0,0,1,0,0,11,121
"12",1976,1,1,17,6.80000019073486,25.6608943939209,6.18109130859375,13.3789863586426,14.797158241272,149.000152587891,120.091300964355,10,20,138,NA,10,NA,NA,NA,NA,NA,NA,541,781,3437,2043,16956,2331,41649,71211,144095,486,533,1546,964,13081,1715,8108,15108,41397,14,34,77,32,762,39,1313,2473,4971,6.2934193611145,14.7612552642822,2.69200587272644,6.6605749130249,21.3096866607666,3.05916166305542,8.14235401153564,93.7789916992188,4.54094076156616,7.62217473983765,55.7435188293457,4.02076101303101,9.73837661743164,462.646667480469,6.13696384429932,7.75405263900757,63.6016387939453,4.15263938903809,10.6370325088501,1136.39831542969,7.03561925888062,11.1734027862549,1943.00134277344,7.57198905944824,11.878228187561,3931.65063476562,8.27681446075439,6.18620872497559,13.260573387146,2.58479523658752,6.27852153778076,14.5429744720459,2.6771080493927,7.34342622756958,42.1828117370605,3.74201273918152,6.87109136581421,26.302864074707,3.26967787742615,9.47891616821289,356.916778564453,5.87750244140625,7.44716835021973,46.7939987182617,3.84575486183167,9.00060653686523,221.227828979492,5.39919328689575,9.62298011779785,412.223724365234,6.02156639099121,10.6309633255005,1129.5224609375,7.02955007553101,2.63905739784241,0.381991803646088,-0.962356150150299,3.52636051177979,0.927694380283356,-0.0750529319047928,4.34380531311035,2.10095500946045,0.742392003536224,3.465735912323,0.873124122619629,-0.135677561163902,6.63594675064087,20.7912693023682,3.03453326225281,3.66356158256531,1.064120054245,0.0621482171118259,7.18006992340088,35.8253746032715,3.57865643501282,7.81318712234497,67.4761276245117,4.21177387237549,8.51137638092041,135.634384155273,4.90996313095093,0.594413757324219,-0.520179629325867,NA,1981,NA,-5,0,0,0,1,0,0,12,144
"13",1977,1,1,17.6000003814697,7.40000009536743,25.5899429321289,6.08025503158569,13.2179460525513,14.6190481185913,146.47314453125,138.927383422852,10,20,138,NA,10,NA,NA,NA,NA,NA,NA,524,924,3564,2145,17866,2586,41723,69280,144282,451,628,1376,874,13800,1863,7251,13800,39996,18,60,135,68,793,54,1347,2665,5296,6.2614917755127,14.1960868835449,2.65296626091003,6.82871198654175,25.0327949523926,3.22018671035767,8.17863845825195,96.555061340332,4.57011365890503,7.67089462280273,58.1118431091309,4.06236934661865,9.7906551361084,484.021545410156,6.18212938308716,7.85786771774292,70.0593109130859,4.24934196472168,10.6388082504272,1130.34985351562,7.03028249740601,11.1459112167358,1876.91772460938,7.53738641738892,11.8795251846313,3908.85473632812,8.27099990844727,6.1114673614502,12.2183876037598,2.50294208526611,6.44254016876221,17.0136318206787,2.83401489257812,7.22693586349487,37.2782745361328,3.61841058731079,6.77308034896851,23.6782054901123,3.16455507278442,9.5324239730835,373.866424560547,5.92389869689941,7.52994346618652,50.4719657897949,3.92141795158386,8.88889503479004,196.442413330078,5.2803692817688,9.5324239730835,373.866424560547,5.92389869689941,10.5965347290039,1083.56237792969,6.98800945281982,2.89037179946899,0.487651854753494,-0.718153536319733,4.09434461593628,1.62550616264343,0.48581925034523,4.90527486801147,3.65738892555237,1.2967494726181,4.21950769424438,1.84224033355713,0.610982418060303,6.67582321166992,21.483772277832,3.06729793548584,3.98898410797119,1.46295547485352,0.380458682775497,7.20563507080078,36.4926147460938,3.5971097946167,7.88795948028564,72.1995620727539,4.27943420410156,8.57470703125,143.478012084961,4.96618175506592,0.601851880550385,-0.507743895053864,NA,1981,NA,-4,0,0,0,1,0,0,13,169
"14",1978,1,1,18.2000007629395,6.30000019073486,25.4817276000977,5.99876880645752,13.249454498291,14.8665142059326,150.790328979492,161.153198242188,10,20,138,NA,10,NA,NA,NA,NA,NA,NA,488,947,3685,2123,19464,2573,45566,73874,155295,445,598,1362,759,14346,1804,6688,13294,39421,17,59,140,61,841,59,1653,2809,5936,6.19031524658203,13.0371198654175,2.56780076026917,6.85329914093018,25.2994937896729,3.23078441619873,8.21202564239502,98.4462814331055,4.58951091766357,7.66058540344238,56.7168159484863,4.03807067871094,9.87632179260254,519.988708496094,6.25380706787109,7.85282802581787,68.7387466430664,4.23031282424927,10.7269172668457,1217.31433105469,7.10440254211426,11.2101163864136,1973.57421875,7.58760166168213,11.9530820846558,4148.76953125,8.33056735992432,6.09807443618774,11.8883571624756,2.47555947303772,6.39359092712402,15.9758148193359,2.771075963974,7.21670961380005,36.3863868713379,3.59419465065002,6.63200187683105,20.2769966125488,3.00948715209961,9.57122611999512,383.25927734375,5.94871187210083,7.49776172637939,48.1945991516113,3.87524700164795,8.80807018280029,178.672668457031,5.18555545806885,9.49506855010986,355.154663085938,5.87255334854126,10.5820541381836,1053.14819335938,6.95953941345215,2.83321332931519,0.45416197180748,-0.78930139541626,4.07753753662109,1.57620918750763,0.455022722482681,4.94164228439331,3.74015736579895,1.31912767887115,4.11087369918823,1.62963998317719,0.488359123468399,6.73459148406982,22.467658996582,3.11207699775696,4.07753753662109,1.57620918750763,0.455022722482681,7.41034698486328,44.160572052002,3.78783226013184,7.9405837059021,75.043586730957,4.31806898117065,8.6887903213501,158.582672119141,5.06627607345581,0.576119422912598,-0.551440298557281,NA,1981,NA,-3,0,0,0,1,0,0,14,196
"15",1979,1,1,18.8999996185303,7.09999990463257,25.4816970825195,5.86647605895996,13.2060317993164,15.1701383590698,161.523376464844,144.205184936523,10,20,138,NA,10,NA,NA,NA,NA,NA,NA,480,1030,4110,2422,20025,2387,48134,83350,169119,422,536,1358,804,12010,1349,6539,12786,36082,22,48,109,45,686,45,1329,2688,5251,6.17378616333008,12.7314500808716,2.54407525062561,6.9373140335083,27.3195705413818,3.30760335922241,8.3211784362793,109.013046264648,4.69146776199341,7.79234886169434,64.2407760620117,4.16263818740845,9.90473651885986,531.140197753906,6.27502584457397,7.77779245376587,63.312442779541,4.14808177947998,10.7817440032959,1276.69921875,7.15203332901001,11.3308038711548,2210.76342773438,7.7010931968689,12.0383577346802,4485.68798828125,8.40864753723145,6.04500532150269,11.1930665969849,2.4152946472168,6.28413438796997,14.2167863845825,2.6544234752655,7.21376848220825,36.0193939208984,3.58405756950378,6.68959903717041,21.3251800537109,3.0598886013031,9.39349460601807,318.551513671875,5.76378440856934,7.20711898803711,35.7806816101074,3.57740807533264,8.7855396270752,173.439483642578,5.15582895278931,9.45610618591309,339.134002685547,5.8263955116272,10.4935493469238,957.033752441406,6.86383867263794,3.09104251861572,0.583524823188782,-0.538668274879456,3.8712010383606,1.27314507961273,0.24149027466774,4.6913480758667,2.89110016822815,1.06163716316223,3.80666255950928,1.19357347488403,0.176951721310616,6.53087759017944,18.1953639984131,2.90116691589355,3.80666255950928,1.19357347488403,0.176951721310616,7.1921820640564,35.2502021789551,3.56247115135193,7.89655256271362,71.2961196899414,4.26684188842773,8.5661735534668,139.276763916016,4.93646287918091,0.58929443359375,-0.528829336166382,NA,1981,NA,-2,0,0,0,1,0,0,15,225
"16",1980,1,1,18.8999996185303,8.80000019073486,25.5360527038574,5.69177055358887,13.2295207977295,15.4600791931152,166.458023071289,141.208923339844,10,20,138,NA,10,NA,NA,NA,NA,NA,NA,503,1146,5083,2933,20579,2684,58474,101411,199333,419,562,1418,798,10896,1342,6984,13690,36204,12,46,149,48,776,63,1592,2719,5607,6.22059011459351,12.9594917297363,2.56182837486267,7.04403305053711,29.5259990692139,3.38527131080627,8.53365707397461,130.960433959961,4.8748950958252,7.98378086090088,75.5669784545898,4.32501935958862,9.93202686309814,530.205505371094,6.27326488494873,7.89506340026855,69.1516418457031,4.2363018989563,10.9763374328613,1506.54736328125,7.31757593154907,11.5269365310669,2612.79321289062,7.86817502975464,12.2027320861816,5135.69482421875,8.54397010803223,6.03787088394165,10.7952823638916,2.37910914421082,6.33150196075439,14.4795913696289,2.67274022102356,7.25700283050537,36.5339164733887,3.59824109077454,6.6821084022522,20.5599899291992,3.02334690093994,9.29615116119385,280.728881835938,5.63738918304443,7.20191621780396,34.5758209228516,3.5431547164917,8.85137748718262,179.938552856445,5.1926155090332,9.52442073822021,352.714599609375,5.86565923690796,10.4969253540039,932.774230957031,6.83816337585449,2.4849066734314,0.309172779321671,-1.17385494709015,3.82864141464233,1.18516230583191,0.169879734516144,5.00394630432129,3.83889532089233,1.34518468379974,3.8712010383606,1.23669111728668,0.212439358234406,6.65415239334106,19.9931716918945,2.99539089202881,4.14313459396362,1.62315702438354,0.484373033046722,7.37274646759033,41.0169219970703,3.7139847278595,7.90801954269409,70.0533981323242,4.24925756454468,8.63177108764648,144.460983276367,4.97300958633423,0.577021420001984,-0.549875915050507,NA,1981,NA,-1,0,0,0,1,0,0,16,256
"17",1981,1,1,18.8999996185303,10.6999998092651,25.5963134765625,5.46122741699219,13.2447528839111,15.847767829895,176.265426635742,163.266647338867,10,20,138,NA,10,NA,NA,NA,NA,NA,NA,442,994,4820,2491,21872,2751,54915,102790,196735,369,541,1611,796,11008,1269,6715,15179,37412,10,36,175,46,924,68,1531,3015,5978,6.09131002426147,11.1971044540405,2.4156551361084,6.90173721313477,25.1808185577393,3.22608256340027,8.48052883148193,122.10417175293,4.80487442016602,7.82043933868408,63.1040458679199,4.14478492736816,9.99296283721924,554.079345703125,6.31730794906616,7.91971969604492,69.6905746459961,4.244065284729,10.9135417938232,1391.15161132812,7.23788738250732,11.5404434204102,2603.96020507812,7.86478853225708,12.1896133422852,4983.8515625,8.51395797729492,5.91079664230347,9.34780883789062,2.23514199256897,6.2934193611145,13.7050533294678,2.61776471138,7.38461017608643,40.8111686706543,3.70895576477051,6.67959928512573,20.1649208068848,3.00394439697266,9.30637741088867,278.863647460938,5.63072299957275,7.1459846496582,32.1473426818848,3.47032976150513,8.81209945678711,170.10986328125,5.13644456863403,9.6276683807373,384.526824951172,5.95201349258423,10.5297470092773,947.751342773438,6.85409212112427,2.30258512496948,0.253328174352646,-1.37306952476501,3.58351898193359,0.911981403827667,-0.0921356827020645,5.16478586196899,4.43324279785156,1.48913133144379,3.82864141464233,1.16530954837799,0.152986764907837,6.82871198654175,23.4075222015381,3.15305733680725,4.21950769424438,1.72263145446777,0.543853044509888,7.3336763381958,38.7845420837402,3.6580216884613,8.01135540008545,76.3784408569336,4.33570051193237,8.69584178924561,151.439575195312,5.02018690109253,0.516804993152618,-0.660089671611786,NA,1981,NA,0,0,1,0,1,0,0,17,289
"18",1982,1,1,19,14.3999996185303,25.7562351226807,5.19710397720337,13.1710920333862,15.8460721969604,172.360427856445,183.716705322266,10,20,138,NA,10,NA,NA,NA,NA,NA,NA,407,1003,4361,2223,23180,2703,48461,102719,190740,363,594,1542,775,12252,1351,6988,16493,40464,9,35,124,38,955,94,1357,3163,5882,6.00881338119507,10.155177116394,2.31798362731934,6.91075086593628,25.0261497497559,3.21992135047913,8.38045692443848,108.812599182129,4.68962717056274,7.70661306381226,55.4667282104492,4.01578330993652,10.0510454177856,578.371032714844,6.36021566390991,7.90211772918701,67.4433517456055,4.21128797531128,10.7885150909424,1209.16467285156,7.09768486022949,11.5397520065308,2562.97216796875,7.84892272949219,12.1586666107178,4759.2099609375,8.4678373336792,5.89440298080444,9.05731964111328,2.20357322692871,6.38687944412231,14.8210697174072,2.69604969024658,7.34083557128906,38.4748954772949,3.65000605583191,6.65286302566528,19.3372535705566,2.96203351020813,9.41344451904297,305.703277587891,5.72261476516724,7.20860052108765,33.7091979980469,3.51777076721191,8.85194969177246,174.359649658203,5.16111993789673,9.71069145202637,411.521697998047,6.01986169815063,10.6081676483154,1009.62921142578,6.91733837127686,2.19722461700439,0.224561661481857,-1.49360489845276,3.55534815788269,0.873295307159424,-0.135481506586075,4.82028150558472,3.09396052360535,1.12945199012756,3.63758611679077,0.94814920425415,-0.0532434023916721,6.8617115020752,23.8284873962402,3.17088174819946,4.54329490661621,2.34542179107666,0.852465271949768,7.21303176879883,33.8589057922363,3.5222020149231,8.05927658081055,78.9209442138672,4.36844682693481,8.67965221405029,146.763519287109,4.98882246017456,0.509745478630066,-0.673843741416931,NA,1981,NA,1,0,1,0,1,0,0,18,324
"19",1983,1,1,19.1000003814697,13.6999998092651,25.8763122558594,4.95666122436523,13.039831161499,15.9629898071289,167.784942626953,218.609558105469,10,20,138,NA,10,NA,NA,NA,NA,NA,NA,357,920,3864,1647,22385,2420,41853,92947,171357,279,526,1117,412,11999,1150,6065,15611,37568,15,49,83,19,917,60,1294,2804,5359,5.87773561477661,8.88350486755371,2.18419623374939,6.82437372207642,22.89306640625,3.13083410263062,8.25945854187012,96.15087890625,4.56591844558716,7.40671062469482,40.9835662841797,3.7131712436676,10.0161466598511,557.023132324219,6.32260656356812,7.79152297973633,60.2187194824219,4.09798336029053,10.6419191360474,1041.46032714844,6.9483790397644,11.4397850036621,2312.87158203125,7.74624490737915,12.0515041351318,4264.0078125,8.35796451568604,5.63121175765991,6.94257116317749,1.93767213821411,6.26530122756958,13.0888614654541,2.57176160812378,7.01840162277222,27.7951679229736,3.324862241745,6.02102327346802,10.2521123886108,2.32748365402222,9.392578125,298.580322265625,5.69903898239136,7.0475172996521,28.6163330078125,3.3539776802063,8.71028995513916,150.920059204102,5.01675033569336,9.65573120117188,388.460510253906,5.96219158172607,10.5339078903198,934.833374023438,6.84036827087402,2.70805025100708,0.373256504535675,-0.985489428043365,3.89182019233704,1.21930468082428,0.198280766606331,4.4188404083252,2.06535267829895,0.725301027297974,2.94443893432617,0.472791582345963,-0.749100625514984,6.82110738754272,22.8184146881104,3.12756776809692,4.09434461593628,1.4930260181427,0.400804936885834,7.16549348831177,32.1995964050293,3.47195386886597,7.93880224227905,69.7740859985352,4.24526262283325,8.58653259277344,133.352111816406,4.89299297332764,0.426242232322693,-0.85274749994278,NA,1981,NA,2,0,1,0,1,0,0,19,361
"20",1984,1,1,19.1000003814697,11.1999998092651,25.9626941680908,4.85851573944092,12.7789087295532,16.0938339233398,171.754653930664,245.062408447266,10,20,138,NA,10,NA,NA,NA,NA,NA,NA,367,982,3791,1648,24647,2485,39237,87603,165819,293,604,1154,450,13123,1190,5504,15786,38401,15,56,94,19,999,40,1119,3285,5818,5.90536165237427,9.06631565093994,2.20456600189209,6.88959121704102,24.2591876983643,3.18879532814026,8.24038505554199,93.6523208618164,4.53958940505981,7.40731763839722,40.7119560241699,3.70652174949646,10.1124105453491,608.8759765625,6.41161441802979,7.81802797317505,61.3890838623047,4.11723184585571,10.5773754119873,969.305236816406,6.87657976150513,11.3805704116821,2164.1318359375,7.67977476119995,12.0186519622803,4096.36865234375,8.31785583496094,5.68017244338989,7.23822975158691,1.97937667369843,6.40357398986816,14.9211292266846,2.70277833938599,7.05098962783813,28.5082492828369,3.3501935005188,6.10924768447876,11.116735458374,2.40845155715942,9.48212146759033,324.188720703125,5.78132581710815,7.0817084312439,29.3975887298584,3.38091254234314,8.61323070526123,135.970031738281,4.91243457794189,9.66687870025635,389.975067138672,5.96608257293701,10.5558385848999,948.652770996094,6.85504293441772,2.70805025100708,0.370557844638824,-0.992745697498322,4.02535152435303,1.38341593742371,0.32455575466156,4.54329490661621,2.32216238975525,0.84249883890152,2.94443893432617,0.469373255968094,-0.756356954574585,6.90675497055054,24.6791534423828,3.2059588432312,3.68887948989868,0.988154232501984,-0.0119164874777198,7.02019071578979,27.6436157226562,3.31939482688904,8.09712219238281,81.1521682739258,4.39632606506348,8.66871166229248,143.727035522461,4.9679160118103,0.434713810682297,-0.833067357540131,NA,1981,NA,3,0,1,0,1,0,0,20,400
"21",1985,1,1,20.6000003814697,8.89999961853027,26.0036449432373,4.88355016708374,12.4102582931519,16.26171875,169.693786621094,259.272674560547,10,20,138,NA,10,NA,NA,NA,NA,NA,NA,389,1070,4196,1976,28655,2934,40946,86785,172299,314,669,1214,506,15557,1434,6301,18750,45002,15,42,85,28,1031,40,1060,3576,6158,5.96357917785645,9.5199499130249,2.25338959693909,6.97541379928589,26.1859798431396,3.26522421836853,8.34188652038574,102.688201904297,4.63169717788696,7.58882999420166,48.3584098815918,3.87864017486572,10.2630834579468,701.270324707031,6.55289363861084,7.98412179946899,71.8034286499023,4.27393245697021,10.6200094223022,1002.06646728516,6.90981960296631,11.3711891174316,2123.87866210938,7.6609992980957,12.0569868087769,4216.65234375,8.34679698944092,5.74939298629761,7.68448400497437,2.03920316696167,6.505784034729,16.3723564147949,2.79559421539307,7.10167598724365,29.710075378418,3.39148616790771,6.22653675079346,12.3832769393921,2.51634693145752,9.65226554870605,380.724578857422,5.94207620620728,7.26822280883789,35.094108581543,3.55803322792053,8.74846363067627,154.20361328125,5.03827381134033,9.83894920349121,458.866485595703,6.12875938415527,10.7144622802734,1101.32849121094,7.0042724609375,2.70805025100708,0.367093175649643,-1.00213956832886,3.7376697063446,1.02786087989807,0.0274798274040222,4.44265127182007,2.08019471168518,0.732461512088776,3.33220458030701,0.685240626335144,-0.377985209226608,6.93828439712524,25.231538772583,3.22809481620789,3.68887948989868,0.978915154933929,-0.0213103052228689,6.96602439880371,25.9412517547607,3.25583434104919,8.18200016021729,87.5150146484375,4.47181034088135,8.72550773620605,150.703979492188,5.01531744003296,0.47092467546463,-0.75305712223053,NA,1981,NA,4,0,1,0,1,0,0,21,441
"22",1986,1,1,23.7999992370605,9.80000019073486,26.0799694061279,5.01056098937988,11.9752407073975,16.3845348358154,166.367950439453,270.583923339844,10,20,138,NA,10,NA,NA,NA,NA,NA,NA,397,1126,4446,2047,33972,3550,45609,90504,186573,349,631,1260,529,16733,1636,5788,18682,45635,20,50,95,29,1171,86,1042,3678,6323,5.98393630981445,9.63547134399414,2.26545119285583,7.02642679214478,27.3288173675537,3.30794167518616,8.39976024627686,107.907569885254,4.68127489089966,7.6241307258606,49.6821403503418,3.90564560890198,10.433292388916,824.524475097656,6.71480703353882,8.17470264434814,86.1610107421875,4.45621776580811,10.7278604507446,1106.96276855469,7.00937509536743,11.4131488800049,2196.59619140625,7.694664478302,12.1365776062012,4528.2587890625,8.41809272766113,5.85507202148438,8.47047710418701,2.13658690452576,6.44730567932129,15.3148164749146,2.72882080078125,7.13886690139771,30.581090927124,3.42038178443909,6.27098846435547,12.839204788208,2.55250334739685,9.72513771057129,406.121765136719,6.00665283203125,7.4000096321106,39.7068786621094,3.68152451515198,8.66354179382324,140.478851318359,4.9450569152832,9.8353157043457,453.425354003906,6.11683082580566,10.7284297943115,1107.59375,7.00994491577148,2.99573230743408,0.485414147377014,-0.722752869129181,3.91202306747437,1.21353542804718,0.193537935614586,4.55387687683105,2.30571722984314,0.835391819477081,3.36729574203491,0.703850507736206,-0.351189285516739,7.06561326980591,28.4209995269775,3.34712839126587,4.45434713363647,2.08728075027466,0.735862135887146,6.94889736175537,25.2900772094727,3.23041200637817,8.21012401580811,89.2676620483398,4.49163913726807,8.75194931030273,153.463684082031,5.03346395492554,0.460413843393326,-0.77562952041626,NA,1981,NA,5,0,1,0,1,0,0,22,484
"23",1987,1,1,21.2999992370605,7.80000019073486,26.100414276123,5.00589990615845,11.6057186126709,16.4372844696045,173.816360473633,288.207458496094,10,20,138,NA,10,NA,NA,NA,NA,NA,NA,377,1117,4513,2051,33517,3372,47585,96579,194202,284,607,1307,533,15813,1545,5692,19134,44805,10,60,92,32,1036,80,891,3448,5836,5.9322452545166,9.08463954925537,2.20658493041992,7.01840162277222,26.9165573120117,3.29274153709412,8.41471767425537,108.750602722168,4.68905735015869,7.62608289718628,49.4233283996582,3.9004225730896,10.4198083877563,807.665405273438,6.69414806365967,8.12326145172119,81.2557144165039,4.39760112762451,10.7702732086182,1146.66467285156,7.04461288452148,11.4781169891357,2327.2822265625,7.75245666503906,12.1766538619995,4679.7216796875,8.45099353790283,5.64897441864014,6.84360122680664,1.92331409454346,6.40852880477905,14.626992225647,2.68286871910095,7.17548990249634,31.495023727417,3.44982957839966,6.27852153778076,12.8438005447388,2.55286121368408,9.66858768463135,381.048828125,5.94292736053467,7.3427791595459,37.230152130127,3.6171190738678,8.64681720733643,137.161193847656,4.92115688323975,9.85922241210938,461.075561523438,6.1335620880127,10.710075378418,1079.67443847656,6.98441505432129,2.30258512496948,0.240971863269806,-1.42307507991791,4.09434461593628,1.44583117961884,0.368684381246567,4.52178859710693,2.21694111824036,0.796128392219543,3.465735912323,0.771109998226166,-0.259924232959747,6.94312238693237,24.9646854400635,3.21746230125427,4.38202667236328,1.92777490615845,0.656366467475891,6.79234457015991,21.4705944061279,3.06668424606323,8.14554977416992,83.0870971679688,4.41988945007324,8.67180061340332,140.63117980957,4.9461407661438,0.454464882612228,-0.788634657859802,NA,1981,NA,6,0,1,0,1,0,0,23,529
"24",1988,1,1,19.2999992370605,7.19999980926514,26.2187232971191,4.87096643447876,11.3573045730591,16.3525314331055,173.96125793457,313.852508544922,10,20,138,NA,10,NA,NA,NA,NA,NA,NA,383,1164,4594,1867,34835,3472,47706,97353,196534,309,719,1625,604,20304,1864,7976,22818,56164,12,43,80,24,1004,70,880,3357,5630,5.94803476333618,9.1204891204834,2.2105233669281,7.05961751937866,27.7186679840088,3.32210612297058,8.4325065612793,109.398246765137,4.69499492645264,7.53208827972412,44.4594116210938,3.79457664489746,10.4583778381348,829.535888671875,6.72086620330811,8.15248584747314,82.6797409057617,4.41497468948364,10.7728128433228,1136.03674316406,7.03530073165894,11.4860992431641,2318.29516601562,7.74858713150024,12.188591003418,4680.12109375,8.45107936859131,5.73334121704102,7.35830640792847,1.99582982063293,6.57786130905151,17.121753692627,2.84034991264343,7.39326286315918,38.6965942382812,3.65575170516968,6.40357398986816,14.3832263946533,2.66606259346008,9.9185733795166,483.505004882812,6.18106174468994,7.5304799079895,44.3879699707031,3.79296851158142,8.98419189453125,189.934783935547,5.24668073654175,10.0353050231934,543.371643066406,6.2977933883667,10.9360313415527,1337.44958496094,7.19851970672607,2.4849066734314,0.285759449005127,-1.25260496139526,3.76120018959045,1.0239714384079,0.0236886348575354,4.38202667236328,1.90506303310394,0.644515097141266,3.178053855896,0.571518898010254,-0.559457719326019,6.91174745559692,23.9085426330566,3.17423582077026,4.24849510192871,1.66693019866943,0.51098370552063,6.7799220085144,20.9556941986084,3.04241037368774,8.11880302429199,79.9412078857422,4.38129138946533,8.6358642578125,134.068817138672,4.898353099823,0.406399637460709,-0.900418281555176,NA,1981,NA,7,0,1,0,1,0,0,24,576
"25",1989,1,1,18.8999996185303,7,25.7554244995117,4.63994646072388,11.1656465530396,16.2025928497314,180.101501464844,307.094573974609,10,20,138,NA,10,NA,NA,NA,NA,NA,NA,405,1238,5421,2398,39320,3759,45380,103319,207029,354,882,2207,890,23718,2170,8924,26930,65938,19,51,130,44,1208,112,930,3456,6185,6.00388717651367,9.65506649017334,2.26748275756836,7.12125253677368,29.5135116577148,3.38484811782837,8.59803581237793,129.234848022461,4.86163139343262,7.78239011764526,57.1675262451172,4.04598617553711,10.5794887542725,937.375793457031,6.84308433532715,8.23190784454346,89.6133193969727,4.4955039024353,10.7228269577026,1081.84423828125,6.98642253875732,11.5455760955811,2463.0908203125,7.8091721534729,12.2406139373779,4935.5029296875,8.50420951843262,5.86929702758789,8.43924331665039,2.13289260864258,6.78219223022461,21.0265884399414,3.0457878112793,7.69938945770264,52.6141510009766,3.96298503875732,6.79122161865234,21.217306137085,3.05481719970703,10.0739898681641,565.429260253906,6.33758497238159,7.68248224258423,51.7320823669434,3.9460780620575,9.0964994430542,212.745208740234,5.36009502410889,10.2009963989258,642.002319335938,6.46459197998047,11.0964698791504,1571.94018554688,7.36006593704224,2.94443893432617,0.452953726053238,-0.791965305805206,3.93182563781738,1.21582317352295,0.195421352982521,4.86753463745117,3.09915709495544,1.13113021850586,3.78418970108032,1.04894542694092,0.0477853044867516,7.09672117233276,28.7983207702637,3.36031699180603,4.71849870681763,2.67004299163818,0.982094585895538,6.8351845741272,22.1708927154541,3.09878039360046,8.14786720275879,82.3899002075195,4.41146278381348,8.72988224029541,147.448364257812,4.9934778213501,0.442353814840317,-0.815645217895508,NA,1981,NA,8,0,1,0,1,0,0,25,625
